feature,importance,covariate_set,scenario
NPL_Ratio_lag_105,0.0010726069899276102,Macro_Regional,W120_H1
CPI_lag_21,0.0010725095407120588,Macro_Regional,W120_H1
BI_Rate_lag_8,0.001068939624405419,Macro_Regional,W120_H1
BI_Rate_lag_105,0.001051490443063788,Macro_Regional,W120_H1
NPL_Ratio_lag_45,0.00104415713508471,Macro_Regional,W120_H1
BI_Rate_lag_5,0.0010347392815518242,Macro_Regional,W120_H1
CPI_lag_90,0.0010309480699301704,Macro_Regional,W120_H1
IHSG_lag_28,0.001030600592975045,Macro_Regional,W120_H1
IHSG_lag_63,0.0010282186713204322,Macro_Regional,W120_H1
IHSG_lag_3,0.0010228415218821987,Macro_Regional,W120_H1
STI_lag_115,0.0010207520168344065,Macro_Regional,W120_H1
CPI_lag_30,0.0010200398873612495,Macro_Regional,W120_H1
BI_Rate_lag_50,0.0010157743571524934,Macro_Regional,W120_H1
CPI_lag_69,0.0010057569086331032,Macro_Regional,W120_H1
NPL_Ratio_lag_117,0.000997855401497517,Macro_Regional,W120_H1
NPL_Ratio_lag_116,0.000997577310998251,Macro_Regional,W120_H1
USDIDR_lag_81,0.0009969205255911993,Macro_Regional,W120_H1
CPI_lag_44,0.000994758658443932,Macro_Regional,W120_H1
IHSG_lag_21,0.0009943669914958305,Macro_Regional,W120_H1
M2_lag_27,0.0009941445605202545,Macro_Regional,W120_H1
IHSG_lag_61,0.000987891763754238,Macro_Regional,W120_H1
NPL_Ratio_lag_89,0.0009866395635954371,Macro_Regional,W120_H1
BI_Rate_lag_2,0.0009719679507722408,Macro_Regional,W120_H1
M2_lag_107,0.0009697749487777924,Macro_Regional,W120_H1
BI_Rate_lag_13,0.0009686687767372062,Macro_Regional,W120_H1
IHSG_lag_27,0.0009659012353576892,Macro_Regional,W120_H1
IHSG_lag_81,0.0009600922420441657,Macro_Regional,W120_H1
NPL_Ratio_lag_37,0.0009393450932053597,Macro_Regional,W120_H1
NPL_Ratio_lag_93,0.0009351695393135662,Macro_Regional,W120_H1
CPI_lag_9,0.0009337804865217902,Macro_Regional,W120_H1
BI_Rate_lag_14,0.0009284931283993714,Macro_Regional,W120_H1
IHSG_lag_39,0.0009281095263385424,Macro_Regional,W120_H1
CPI_lag_80,0.0009254322203843992,Macro_Regional,W120_H1
IHSG_lag_74,0.0009221152771339246,Macro_Regional,W120_H1
USDIDR_lag_61,0.0009177216650316809,Macro_Regional,W120_H1
CPI_lag_25,0.0009173030943848146,Macro_Regional,W120_H1
NPL_Ratio_lag_8,0.0009170304308563897,Macro_Regional,W120_H1
M2_lag_38,0.000914070713918039,Macro_Regional,W120_H1
IHSG_lag_65,0.0009139739395037285,Macro_Regional,W120_H1
NPL_Ratio_lag_92,0.0009130309959725292,Macro_Regional,W120_H1
CPI_lag_64,0.0009119559824334395,Macro_Regional,W120_H1
BI_Rate_lag_78,0.0009116457471134932,Macro_Regional,W120_H1
IHSG_lag_11,0.0009075732051063943,Macro_Regional,W120_H1
BI_Rate_lag_68,0.0009049783415630084,Macro_Regional,W120_H1
