Date,Price
14/11/2024,2564.85
13/11/2024,2572.98
12/11/2024,2598.39
11/11/2024,2618.82
08/11/2024,2684.77
07/11/2024,2706.71
06/11/2024,2659.06
05/11/2024,2743.99
04/11/2024,2736.78
01/11/2024,2736.53
31/10/2024,2743.97
30/10/2024,2787.61
29/10/2024,2774.74
28/10/2024,2742.46
25/10/2024,2747.56
24/10/2024,2736.17
23/10/2024,2715.55
22/10/2024,2749.01
21/10/2024,2719.85
18/10/2024,2721.46
17/10/2024,2692.71
16/10/2024,2673.83
15/10/2024,2662.58
14/10/2024,2648.54
11/10/2024,2656.59
10/10/2024,2629.74
09/10/2024,2607.77
08/10/2024,2621.83
07/10/2024,2642.59
04/10/2024,2653.6
03/10/2024,2655.89
02/10/2024,2658.69
01/10/2024,2663.23
30/09/2024,2634.58
27/09/2024,2658.24
26/09/2024,2672.38
25/09/2024,2656.89
24/09/2024,2657.1
23/09/2024,2628.72
20/09/2024,2621.88
19/09/2024,2586.74
18/09/2024,2558.91
17/09/2024,2569.5
16/09/2024,2582.45
13/09/2024,2577.7
12/09/2024,2557.9
11/09/2024,2511.76
10/09/2024,2516.73
09/09/2024,2506.38
06/09/2024,2497.41
05/09/2024,2516.76
04/09/2024,2495.72
03/09/2024,2492.91
02/09/2024,2499.51
30/08/2024,2503.39
29/08/2024,2521.4
28/08/2024,2504.61
27/08/2024,2524.64
26/08/2024,2518.03
23/08/2024,2512.59
22/08/2024,2484.75
21/08/2024,2512.56
20/08/2024,2513.99
19/08/2024,2504.28
16/08/2024,2508.01
15/08/2024,2456.79
14/08/2024,2447.85
13/08/2024,2465.16
12/08/2024,2472.9
09/08/2024,2431.32
08/08/2024,2427.53
07/08/2024,2382.92
06/08/2024,2390.82
05/08/2024,2410.79
02/08/2024,2443.24
01/08/2024,2446.26
31/07/2024,2447.6
30/07/2024,2410.78
29/07/2024,2384.19
26/07/2024,2387.19
25/07/2024,2364.56
24/07/2024,2397.7
23/07/2024,2409.64
22/07/2024,2396.59
19/07/2024,2400.83
18/07/2024,2445.08
17/07/2024,2458.79
16/07/2024,2469.08
15/07/2024,2422.27
12/07/2024,2411.43
11/07/2024,2415.48
10/07/2024,2371.26
09/07/2024,2364.09
08/07/2024,2359.13
05/07/2024,2392.16
04/07/2024,2356.69
03/07/2024,2356.2
02/07/2024,2329.46
01/07/2024,2331.9
28/06/2024,2326.75
27/06/2024,2327.73
26/06/2024,2298.23
25/06/2024,2319.62
24/06/2024,2334.65
21/06/2024,2321.98
20/06/2024,2360.09
19/06/2024,2328.16
18/06/2024,2329.46
17/06/2024,2319.14
14/06/2024,2333.04
13/06/2024,2304.21
12/06/2024,2324.98
11/06/2024,2317.01
10/06/2024,2310.88
07/06/2024,2293.78
06/06/2024,2376.06
05/06/2024,2355.32
04/06/2024,2327.01
03/06/2024,2350.75
31/05/2024,2327.33
30/05/2024,2343.07
29/05/2024,2338.12
28/05/2024,2361.31
27/05/2024,2350.97
24/05/2024,2333.83
23/05/2024,2329.27
22/05/2024,2378.85
21/05/2024,2421.05
20/05/2024,2425.31
17/05/2024,2415.22
16/05/2024,2376.86
15/05/2024,2385.99
14/05/2024,2358.12
13/05/2024,2336.32
10/05/2024,2360.5
09/05/2024,2346.33
08/05/2024,2308.85
07/05/2024,2314.1
06/05/2024,2323.97
03/05/2024,2301.74
02/05/2024,2303.83
01/05/2024,2319.56
30/04/2024,2286.25
29/04/2024,2335.66
26/04/2024,2337.96
25/04/2024,2332.46
24/04/2024,2316.17
23/04/2024,2322.02
22/04/2024,2327.3
19/04/2024,2391.93
18/04/2024,2379.04
17/04/2024,2361.02
16/04/2024,2382.89
15/04/2024,2383.34
12/04/2024,2344.37
11/04/2024,2372.52
10/04/2024,2334.04
09/04/2024,2352.78
08/04/2024,2339.03
05/04/2024,2329.75
04/04/2024,2290.94
03/04/2024,2300
02/04/2024,2280.67
01/04/2024,2251.44
28/03/2024,2229.87
27/03/2024,2194.79
26/03/2024,2178.8
25/03/2024,2171.83
22/03/2024,2165.44
21/03/2024,2181.33
20/03/2024,2186.39
19/03/2024,2157.59
18/03/2024,2160.36
15/03/2024,2155.9
14/03/2024,2162.19
13/03/2024,2174.41
12/03/2024,2158.34
11/03/2024,2182.75
08/03/2024,2178.95
07/03/2024,2159.98
06/03/2024,2148.18
05/03/2024,2128.04
04/03/2024,2114.48
01/03/2024,2082.92
29/02/2024,2044.3
28/02/2024,2034.55
27/02/2024,2030.48
26/02/2024,2031.24
23/02/2024,2035.4
22/02/2024,2024.39
21/02/2024,2025.99
20/02/2024,2024.41
19/02/2024,2017.21
16/02/2024,2013.59
15/02/2024,2004.4
14/02/2024,1992.33
13/02/2024,1993.15
12/02/2024,2020.05
09/02/2024,2024.26
08/02/2024,2034.52
07/02/2024,2035.36
06/02/2024,2036.14
05/02/2024,2025.11
02/02/2024,2039.76
01/02/2024,2054.99
31/01/2024,2039.52
30/01/2024,2037.01
29/01/2024,2033.23
26/01/2024,2018.52
25/01/2024,2020.84
24/01/2024,2013.89
23/01/2024,2029.28
22/01/2024,2021.7
19/01/2024,2029.49
18/01/2024,2023.34
17/01/2024,2006.25
16/01/2024,2028.44
15/01/2024,2056.55
12/01/2024,2049.06
11/01/2024,2028.91
10/01/2024,2024.41
09/01/2024,2030.2
08/01/2024,2028.07
05/01/2024,2045.45
04/01/2024,2043.65
03/01/2024,2041.49
02/01/2024,2058.96
29/12/2023,2062.98
28/12/2023,2065.61
27/12/2023,2077.49
26/12/2023,2067.81
22/12/2023,2053.08
21/12/2023,2045.95
20/12/2023,2031.39
19/12/2023,2040.35
18/12/2023,2027.19
15/12/2023,2019.62
14/12/2023,2036.36
13/12/2023,2027.74
12/12/2023,1979.54
11/12/2023,1981.95
08/12/2023,2004.67
07/12/2023,2028.47
06/12/2023,2025.55
05/12/2023,2019.36
04/12/2023,2029.42
01/12/2023,2072.22
30/11/2023,2036.41
29/11/2023,2044.24
28/11/2023,2040.97
27/11/2023,2014.13
24/11/2023,2000.82
23/11/2023,1992.25
22/11/2023,1990.17
21/11/2023,1998.29
20/11/2023,1978.07
17/11/2023,1980.82
16/11/2023,1980.9
15/11/2023,1959.85
14/11/2023,1964.29
13/11/2023,1946.92
10/11/2023,1940.2
09/11/2023,1958.55
08/11/2023,1950.2
07/11/2023,1969.45
06/11/2023,1978.14
03/11/2023,1992.65
02/11/2023,1985.78
01/11/2023,1982.53
31/10/2023,1983.88
30/10/2023,1996.1
27/10/2023,2006.37
26/10/2023,1984.71
25/10/2023,1979.72
24/10/2023,1970.97
23/10/2023,1972.85
20/10/2023,1981.4
19/10/2023,1974.46
18/10/2023,1947.55
17/10/2023,1923.18
16/10/2023,1920.2
13/10/2023,1932.82
12/10/2023,1868.9
11/10/2023,1874.36
10/10/2023,1860.4
09/10/2023,1861.41
06/10/2023,1833.01
05/10/2023,1820.3
04/10/2023,1821.36
03/10/2023,1823.02
02/10/2023,1828.03
29/09/2023,1848.63
28/09/2023,1864.87
27/09/2023,1875.12
26/09/2023,1900.65
25/09/2023,1915.92
22/09/2023,1925.23
21/09/2023,1920.02
20/09/2023,1930.3
19/09/2023,1931.36
18/09/2023,1933.84
15/09/2023,1923.91
14/09/2023,1910.79
13/09/2023,1908.12
12/09/2023,1913.67
11/09/2023,1922.3
08/09/2023,1919.08
07/09/2023,1919.68
06/09/2023,1916.56
05/09/2023,1926.12
04/09/2023,1942.69
01/09/2023,1940.06
31/08/2023,1940.19
30/08/2023,1942.32
29/08/2023,1937.54
28/08/2023,1920.17
25/08/2023,1914.96
24/08/2023,1916.91
23/08/2023,1915.48
22/08/2023,1897.48
21/08/2023,1894.93
18/08/2023,1889.31
17/08/2023,1889.43
16/08/2023,1891.81
15/08/2023,1902
14/08/2023,1907.1
11/08/2023,1913.76
10/08/2023,1912.48
09/08/2023,1914.46
08/08/2023,1925.24
07/08/2023,1936.56
04/08/2023,1942.91
03/08/2023,1934.06
02/08/2023,1934.45
01/08/2023,1944.29
31/07/2023,1965.09
28/07/2023,1959.49
27/07/2023,1946
26/07/2023,1972.07
25/07/2023,1964.96
24/07/2023,1954.73
21/07/2023,1961.94
20/07/2023,1969.53
19/07/2023,1976.64
18/07/2023,1978.72
17/07/2023,1955.04
14/07/2023,1955.21
13/07/2023,1960.51
12/07/2023,1957.35
11/07/2023,1932.23
10/07/2023,1925.35
07/07/2023,1925.05
06/07/2023,1910.9
05/07/2023,1915.3
04/07/2023,1925.48
03/07/2023,1921.64
30/06/2023,1919.35
29/06/2023,1908.2
28/06/2023,1907.32
27/06/2023,1913.69
26/06/2023,1923.26
23/06/2023,1921.2
22/06/2023,1914.01
21/06/2023,1932.55
20/06/2023,1936.42
19/06/2023,1950.48
16/06/2023,1957.98
15/06/2023,1958.01
14/06/2023,1942.52
13/06/2023,1943.74
12/06/2023,1957.84
09/06/2023,1961.19
08/06/2023,1965.46
07/06/2023,1940.02
06/06/2023,1963.52
05/06/2023,1961.86
02/06/2023,1947.97
01/06/2023,1977.61
31/05/2023,1962.73
30/05/2023,1959.33
29/05/2023,1943.19
26/05/2023,1946.46
25/05/2023,1941.41
24/05/2023,1957.16
23/05/2023,1975.23
22/05/2023,1971.86
19/05/2023,1977.81
18/05/2023,1957.55
17/05/2023,1981.84
16/05/2023,1989.17
15/05/2023,2016.49
12/05/2023,2010.77
11/05/2023,2015.05
10/05/2023,2030.09
09/05/2023,2034.56
08/05/2023,2021.16
05/05/2023,2016.79
04/05/2023,2050.28
03/05/2023,2038.97
02/05/2023,2016.68
01/05/2023,1982.56
28/04/2023,1990
27/04/2023,1987.78
26/04/2023,1989.04
25/04/2023,1997.39
24/04/2023,1989.14
21/04/2023,1983.06
20/04/2023,2004.8
19/04/2023,1994.93
18/04/2023,2005.45
17/04/2023,1995.19
14/04/2023,2004.17
13/04/2023,2040.22
12/04/2023,2014.93
11/04/2023,2003.62
10/04/2023,1991.48
06/04/2023,2007.91
05/04/2023,2020.73
04/04/2023,2020.42
03/04/2023,1984.65
31/03/2023,1969.28
30/03/2023,1980.37
29/03/2023,1964.7
28/03/2023,1973.54
27/03/2023,1956.67
24/03/2023,1978.21
23/03/2023,1993.4
22/03/2023,1970.11
21/03/2023,1940.07
20/03/2023,1978.84
17/03/2023,1989.25
16/03/2023,1919.52
15/03/2023,1918.58
14/03/2023,1904.01
13/03/2023,1913.7
10/03/2023,1868.26
09/03/2023,1831.03
08/03/2023,1813.8
07/03/2023,1813.45
06/03/2023,1846.86
03/03/2023,1856.48
02/03/2023,1835.87
01/03/2023,1836.72
28/02/2023,1826.92
27/02/2023,1817.14
24/02/2023,1811.04
23/02/2023,1822.28
22/02/2023,1825.39
21/02/2023,1835.09
20/02/2023,1841.38
17/02/2023,1842.36
16/02/2023,1836.36
15/02/2023,1836.01
14/02/2023,1854.31
13/02/2023,1853.49
10/02/2023,1865.57
09/02/2023,1861.78
08/02/2023,1875.49
07/02/2023,1873.1
06/02/2023,1867.48
03/02/2023,1864.97
02/02/2023,1912.72
01/02/2023,1950.52
31/01/2023,1928.36
30/01/2023,1923.17
27/01/2023,1928.04
26/01/2023,1929.21
25/01/2023,1946.11
24/01/2023,1937.36
23/01/2023,1931.04
20/01/2023,1926.08
19/01/2023,1932.24
18/01/2023,1904.11
17/01/2023,1908.69
16/01/2023,1916.02
13/01/2023,1920.23
12/01/2023,1897.09
11/01/2023,1875.69
10/01/2023,1877.03
09/01/2023,1871.81
06/01/2023,1865.69
05/01/2023,1832.89
04/01/2023,1854.56
03/01/2023,1839.48
30/12/2022,1824.02
29/12/2022,1814.91
28/12/2022,1804.35
27/12/2022,1813.69
23/12/2022,1798.2
22/12/2022,1792.52
21/12/2022,1814.39
20/12/2022,1817.94
19/12/2022,1787.62
16/12/2022,1793.08
15/12/2022,1776.85
14/12/2022,1807.32
13/12/2022,1810.8
12/12/2022,1781.44
09/12/2022,1797.32
08/12/2022,1789.14
07/12/2022,1786.27
06/12/2022,1771.04
05/12/2022,1768.68
02/12/2022,1797.63
01/12/2022,1803.1
30/11/2022,1768.52
29/11/2022,1749.85
28/11/2022,1741.36
25/11/2022,1754.93
24/11/2022,1755.24
23/11/2022,1749.68
22/11/2022,1740.25
21/11/2022,1738.05
18/11/2022,1750.68
17/11/2022,1760.44
16/11/2022,1773.87
15/11/2022,1778.94
14/11/2022,1771.4
11/11/2022,1771.24
10/11/2022,1755.45
09/11/2022,1706.74
08/11/2022,1712.42
07/11/2022,1675.63
04/11/2022,1681.87
03/11/2022,1629.49
02/11/2022,1635.24
01/11/2022,1647.98
31/10/2022,1633.56
28/10/2022,1644.86
27/10/2022,1663.31
26/10/2022,1664.57
25/10/2022,1653.17
24/10/2022,1649.78
21/10/2022,1657.69
20/10/2022,1628.02
19/10/2022,1629.44
18/10/2022,1652.22
17/10/2022,1650.09
14/10/2022,1644.47
13/10/2022,1666.37
12/10/2022,1673.19
11/10/2022,1666.34
10/10/2022,1668.61
07/10/2022,1694.82
06/10/2022,1712.53
05/10/2022,1716.26
04/10/2022,1726.13
03/10/2022,1699.89
30/09/2022,1660.61
29/09/2022,1660.54
28/09/2022,1659.97
27/09/2022,1628.9
26/09/2022,1622.36
23/09/2022,1643.94
22/09/2022,1671.22
21/09/2022,1673.89
20/09/2022,1664.89
19/09/2022,1675.84
16/09/2022,1675.06
15/09/2022,1665.11
14/09/2022,1697.32
13/09/2022,1702.17
12/09/2022,1724.54
09/09/2022,1716.83
08/09/2022,1708.46
07/09/2022,1718.37
06/09/2022,1702.14
05/09/2022,1710.4
02/09/2022,1712.19
01/09/2022,1697.52
31/08/2022,1711.04
30/08/2022,1724.02
29/08/2022,1737.09
26/08/2022,1738.14
25/08/2022,1758.71
24/08/2022,1751.19
23/08/2022,1748.15
22/08/2022,1736.3
19/08/2022,1747.06
18/08/2022,1758.61
17/08/2022,1761.77
16/08/2022,1775.69
15/08/2022,1779.71
12/08/2022,1802.4
11/08/2022,1789.72
10/08/2022,1792.38
09/08/2022,1794.29
08/08/2022,1788.96
05/08/2022,1775.5
04/08/2022,1791.28
03/08/2022,1765.29
02/08/2022,1760.39
01/08/2022,1772.17
29/07/2022,1765.94
28/07/2022,1755.84
27/07/2022,1734.19
26/07/2022,1717.32
25/07/2022,1719.78
22/07/2022,1727.64
21/07/2022,1718.81
20/07/2022,1696.58
19/07/2022,1711.67
18/07/2022,1709.22
15/07/2022,1708.17
14/07/2022,1709.94
13/07/2022,1735.51
12/07/2022,1726
11/07/2022,1733.96
08/07/2022,1742.48
07/07/2022,1740.16
06/07/2022,1738.86
05/07/2022,1764.76
04/07/2022,1808.15
01/07/2022,1811.43
30/06/2022,1807.27
29/06/2022,1817.73
28/06/2022,1820.01
27/06/2022,1822.85
24/06/2022,1826.88
23/06/2022,1822.77
22/06/2022,1837.72
21/06/2022,1832.98
20/06/2022,1838.74
17/06/2022,1839.39
16/06/2022,1857.33
15/06/2022,1833.82
14/06/2022,1808.49
13/06/2022,1819.26
10/06/2022,1871.6
09/06/2022,1847.95
08/06/2022,1853.36
07/06/2022,1852.37
06/06/2022,1841.43
03/06/2022,1851.19
02/06/2022,1868.58
01/06/2022,1846.6
31/05/2022,1837.35
30/05/2022,1855.23
27/05/2022,1853.72
26/05/2022,1850.63
25/05/2022,1853.46
24/05/2022,1866.45
23/05/2022,1853.59
20/05/2022,1846.5
19/05/2022,1841.85
18/05/2022,1816.6
17/05/2022,1815.16
16/05/2022,1824.14
13/05/2022,1811.79
12/05/2022,1821.82
11/05/2022,1852.4
10/05/2022,1838.27
09/05/2022,1854.17
06/05/2022,1883.81
05/05/2022,1877.18
04/05/2022,1881.22
03/05/2022,1868.12
02/05/2022,1863.02
29/04/2022,1896.93
28/04/2022,1894.45
27/04/2022,1886.1
26/04/2022,1905.51
25/04/2022,1897.83
22/04/2022,1931.6
21/04/2022,1951.62
20/04/2022,1957.77
19/04/2022,1950.09
18/04/2022,1978.91
15/04/2022,1978.24
14/04/2022,1973.71
13/04/2022,1977.8
12/04/2022,1966.76
11/04/2022,1953.52
08/04/2022,1947.54
07/04/2022,1931.86
06/04/2022,1925.35
05/04/2022,1923.6
04/04/2022,1932.73
01/04/2022,1925.68
31/03/2022,1937.44
30/03/2022,1932.87
29/03/2022,1919.43
28/03/2022,1922.8
25/03/2022,1958.29
24/03/2022,1957.69
23/03/2022,1943.86
22/03/2022,1921.69
21/03/2022,1935.91
18/03/2022,1921.62
17/03/2022,1942.89
16/03/2022,1927.29
15/03/2022,1917.94
14/03/2022,1950.88
11/03/2022,1988.46
10/03/2022,1996.98
09/03/2022,1991.83
08/03/2022,2050.76
07/03/2022,1998.11
04/03/2022,1970.7
03/03/2022,1935.95
02/03/2022,1928.72
01/03/2022,1945.28
28/02/2022,1908.99
25/02/2022,1889.34
24/02/2022,1903.89
23/02/2022,1909.01
22/02/2022,1898.64
21/02/2022,1906.29
18/02/2022,1898.43
17/02/2022,1898.43
16/02/2022,1869.8
15/02/2022,1853.61
14/02/2022,1871.18
11/02/2022,1858.76
10/02/2022,1826.85
09/02/2022,1833.36
08/02/2022,1825.92
07/02/2022,1820.47
04/02/2022,1808.28
03/02/2022,1804.85
02/02/2022,1806.8
01/02/2022,1801.19
31/01/2022,1797.17
28/01/2022,1791.53
27/01/2022,1797.43
26/01/2022,1819.59
25/01/2022,1848.02
24/01/2022,1843.06
21/01/2022,1835.38
20/01/2022,1839.29
19/01/2022,1840.54
18/01/2022,1813.74
17/01/2022,1819.23
14/01/2022,1817.94
13/01/2022,1822.54
12/01/2022,1826.15
11/01/2022,1821.6
10/01/2022,1801.68
07/01/2022,1796.55
06/01/2022,1791.16
05/01/2022,1810.44
04/01/2022,1814.6
03/01/2022,1801.45
31/12/2021,1829.2
30/12/2021,1814.67
29/12/2021,1804.71
28/12/2021,1806.18
27/12/2021,1812.13
24/12/2021,1810.26
23/12/2021,1808.81
22/12/2021,1803.67
21/12/2021,1789.27
20/12/2021,1790.93
17/12/2021,1798.11
16/12/2021,1799.35
15/12/2021,1776.92
14/12/2021,1770.85
13/12/2021,1786.67
10/12/2021,1782.84
09/12/2021,1775.33
08/12/2021,1782.99
07/12/2021,1784.13
06/12/2021,1778.67
03/12/2021,1783.29
02/12/2021,1768.74
01/12/2021,1781.73
30/11/2021,1774.52
29/11/2021,1784.6
26/11/2021,1802.59
25/11/2021,1788.85
24/11/2021,1788.61
23/11/2021,1789.16
22/11/2021,1804.65
19/11/2021,1845.73
18/11/2021,1858.94
17/11/2021,1867.48
16/11/2021,1850.63
15/11/2021,1862.84
12/11/2021,1864.9
11/11/2021,1862.11
10/11/2021,1849.6
09/11/2021,1831.92
08/11/2021,1824.18
05/11/2021,1818.36
04/11/2021,1792.04
03/11/2021,1769.84
02/11/2021,1787.76
01/11/2021,1793.28
29/10/2021,1783.38
28/10/2021,1798.91
27/10/2021,1796.81
26/10/2021,1792.91
25/10/2021,1807.73
22/10/2021,1792.65
21/10/2021,1782.9
20/10/2021,1782.08
19/10/2021,1769.29
18/10/2021,1764.86
15/10/2021,1767.62
14/10/2021,1795.87
13/10/2021,1792.97
12/10/2021,1760.18
11/10/2021,1754.15
08/10/2021,1757.13
07/10/2021,1755.78
06/10/2021,1762.74
05/10/2021,1760.18
04/10/2021,1769.57
01/10/2021,1760.98
30/09/2021,1756.95
29/09/2021,1726.37
28/09/2021,1734.01
27/09/2021,1750.16
24/09/2021,1750.42
23/09/2021,1742.76
22/09/2021,1768.16
21/09/2021,1774.51
20/09/2021,1764.16
17/09/2021,1754.34
16/09/2021,1753.77
15/09/2021,1794.06
14/09/2021,1804.51
13/09/2021,1793.75
10/09/2021,1787.58
09/09/2021,1794.58
08/09/2021,1789.26
07/09/2021,1794.36
06/09/2021,1823.29
03/09/2021,1827.73
02/09/2021,1809.66
01/09/2021,1813.9
31/08/2021,1813.62
30/08/2021,1810.34
27/08/2021,1817.57
26/08/2021,1792.43
25/08/2021,1791
24/08/2021,1802.9
23/08/2021,1805.43
20/08/2021,1781.11
19/08/2021,1780.38
18/08/2021,1787.82
17/08/2021,1786.19
16/08/2021,1787.45
13/08/2021,1779.74
12/08/2021,1752.9
11/08/2021,1751.7
10/08/2021,1728.93
09/08/2021,1729.94
06/08/2021,1763.03
05/08/2021,1804.41
04/08/2021,1811.74
03/08/2021,1810.44
02/08/2021,1813.47
30/07/2021,1814.19
29/07/2021,1828.17
28/07/2021,1807.11
27/07/2021,1799.09
26/07/2021,1797.63
23/07/2021,1802.15
22/07/2021,1806.92
21/07/2021,1803.66
20/07/2021,1810.36
19/07/2021,1812.64
16/07/2021,1812.05
15/07/2021,1829.47
14/07/2021,1827.53
13/07/2021,1807.76
12/07/2021,1806.28
09/07/2021,1808.32
08/07/2021,1802.83
07/07/2021,1803.63
06/07/2021,1797.08
05/07/2021,1791.77
02/07/2021,1787.3
01/07/2021,1776.84
30/06/2021,1770.11
