Date,Price
11/8/2024,9443.5
11/7/2024,9664
11/6/2024,9343
11/5/2024,9738.5
11/4/2024,9696.5
11/1/2024,9570.5
10/31/2024,9506
10/30/2024,9538
10/29/2024,9530.5
10/28/2024,9541.5
10/25/2024,9602.5
10/24/2024,9507
10/23/2024,9521.5
10/22/2024,9583
10/21/2024,9559
10/18/2024,9625.5
10/17/2024,9516
10/16/2024,9558.5
10/15/2024,9530.5
10/14/2024,9659.5
10/11/2024,9791.5
10/10/2024,9723
10/9/2024,9675
10/8/2024,9742.5
10/7/2024,9929.5
10/4/2024,9943.5
10/3/2024,9866
10/2/2024,10084.5
10/1/2024,9979
9/30/2024,9829
9/27/2024,9982.5
9/26/2024,10080.5
9/25/2024,9813
9/24/2024,9796
9/23/2024,9548.5
9/20/2024,9476.5
9/19/2024,9515
9/18/2024,9400.5
9/17/2024,9370
9/16/2024,9390
9/13/2024,9308
9/12/2024,9215.5
9/11/2024,9090.5
9/10/2024,9026
9/9/2024,9097
9/6/2024,8996
9/5/2024,9092
9/4/2024,8960
9/3/2024,8954.5
9/2/2024,9183
8/30/2024,9235
8/29/2024,9244
8/28/2024,9260.5
8/27/2024,9448
8/23/2024,9288.5
8/22/2024,9130.5
8/21/2024,9260
8/20/2024,9204
8/19/2024,9252
8/16/2024,9115.5
8/15/2024,9148.5
8/14/2024,8968.5
8/13/2024,8958.5
8/12/2024,9026.5
8/9/2024,8866.5
8/8/2024,8794.5
8/7/2024,8769.5
8/6/2024,8928.5
8/5/2024,8888.5
8/2/2024,9055.5
8/1/2024,9052.5
7/31/2024,9225
7/30/2024,8972
7/29/2024,9026
7/26/2024,9111
7/25/2024,9122
7/24/2024,9104
7/23/2024,9166
7/22/2024,9216.5
7/19/2024,9310
7/18/2024,9386
7/17/2024,9635
7/16/2024,9663.5
7/15/2024,9806
7/12/2024,9877
7/11/2024,9786.5
7/10/2024,9905
7/9/2024,9869
7/8/2024,9915
7/5/2024,9944
7/4/2024,9882.5
7/3/2024,9868
7/2/2024,9672.5
7/1/2024,9630
6/28/2024,9599
6/27/2024,9515.5
6/26/2024,9540
6/25/2024,9571
6/24/2024,9661
6/21/2024,9682.5
6/20/2024,9858
6/19/2024,9786
6/18/2024,9671.5
6/17/2024,9665.5
6/14/2024,9741.5
6/13/2024,9794.5
6/12/2024,9944.5
6/11/2024,9759
6/10/2024,9899
6/7/2024,9762.5
6/6/2024,10149
6/5/2024,9925.5
6/4/2024,9945
6/3/2024,10143
5/31/2024,10040
5/30/2024,10135
5/29/2024,10456.5
5/28/2024,10501.5
5/24/2024,10324
