Date,Price
7/21/2020,17565
7/20/2020,17360
7/17/2020,17330
7/16/2020,17370
7/15/2020,17280
7/14/2020,17310
7/13/2020,17435
7/10/2020,17310
7/9/2020,17340
7/8/2020,17075
7/7/2020,16970
7/6/2020,17010
7/3/2020,16840
7/2/2020,16830
7/1/2020,16750
6/30/2020,16722
6/29/2020,16775
6/26/2020,16815
6/25/2020,16580
6/24/2020,16655
6/23/2020,16896
6/22/2020,16859
6/19/2020,16885
6/18/2020,16885
6/17/2020,16990
6/16/2020,16920
6/15/2020,16845
6/12/2020,17120
6/11/2020,16918
6/10/2020,17190
6/9/2020,16922
6/8/2020,16665
6/5/2020,16550
6/4/2020,16070
6/3/2020,16001
6/2/2020,16009
6/1/2020,15690
5/29/2020,15405
5/28/2020,15515
5/27/2020,15300
5/26/2020,15429
5/22/2020,15355
5/21/2020,15500
5/20/2020,15459
5/19/2020,15360
5/18/2020,15282
5/15/2020,14965
5/14/2020,15030
5/13/2020,15170
5/12/2020,15220
5/11/2020,15240
5/7/2020,15225
5/6/2020,15200
5/5/2020,15200
5/4/2020,15085
5/1/2020,15000
4/30/2020,15197
4/29/2020,15305
4/28/2020,15345
4/27/2020,15460
4/24/2020,14890
4/23/2020,15000
4/22/2020,14860
4/21/2020,14760
4/20/2020,15215
4/17/2020,15070
4/16/2020,14960
4/15/2020,15093
4/14/2020,15457
4/9/2020,14958
4/8/2020,14397
4/7/2020,14621
4/6/2020,14280
4/3/2020,14123
4/2/2020,14375
4/1/2020,14345
3/31/2020,14602
3/30/2020,14500
3/27/2020,14260
3/26/2020,14268
3/25/2020,14299
3/24/2020,13400
3/23/2020,13250
3/20/2020,13950
3/19/2020,13900
3/18/2020,13575
3/17/2020,14250
3/16/2020,15300
3/13/2020,15950
3/12/2020,16100
3/11/2020,16700
3/10/2020,16875
3/9/2020,16700
3/6/2020,16875
3/5/2020,17025
3/4/2020,16925
3/3/2020,16750
3/2/2020,16625
2/28/2020,16290
2/27/2020,16345
2/26/2020,16680
2/25/2020,16725
2/24/2020,16550
2/21/2020,16630
2/20/2020,16575
2/19/2020,16525
2/18/2020,16500
2/17/2020,16600
2/14/2020,16525
2/13/2020,16590
2/12/2020,16500
2/11/2020,16475
2/10/2020,16325
2/7/2020,16175
2/6/2020,16700
2/5/2020,16570
2/4/2020,16325
2/3/2020,16205
1/31/2020,16375
1/30/2020,16025
1/29/2020,16200
1/28/2020,16325
1/27/2020,16270
1/24/2020,16850
1/23/2020,17030
1/22/2020,17425
1/21/2020,17575
1/20/2020,17850
1/17/2020,17810
1/16/2020,17670
1/15/2020,17450
1/14/2020,17430
1/13/2020,17375
1/10/2020,17225
1/9/2020,17250
1/8/2020,17140
1/7/2020,17005
1/6/2020,16850
1/3/2020,16800
1/2/2020,17190
12/31/2019,17175
12/30/2019,17000
12/27/2019,17120
12/24/2019,17125
12/23/2019,17300
12/20/2019,17340
12/19/2019,17375
12/18/2019,17295
12/17/2019,17325
12/16/2019,17175
12/13/2019,17225
12/12/2019,17250
12/11/2019,17290
12/10/2019,17390
12/9/2019,17125
12/6/2019,17075
12/5/2019,16800
12/4/2019,16750
12/3/2019,16750
12/2/2019,16490
11/29/2019,16495
11/28/2019,16420
11/27/2019,16400
11/26/2019,16325
11/25/2019,16470
11/22/2019,16350
11/21/2019,16400
11/20/2019,16030
11/19/2019,16000
11/18/2019,16060
11/15/2019,16100
11/14/2019,16200
11/13/2019,16000
11/12/2019,16340
11/11/2019,16575
11/8/2019,16700
11/7/2019,16575
11/6/2019,16565
11/5/2019,16455
11/4/2019,16425
11/1/2019,16525
10/31/2019,16525
10/30/2019,16800
10/29/2019,16850
10/28/2019,16725
10/25/2019,16675
10/24/2019,16775
10/23/2019,16550
10/22/2019,16850
10/21/2019,16775
10/18/2019,16950
10/17/2019,17150
10/16/2019,16875
10/15/2019,16680
10/14/2019,16520
10/11/2019,16525
10/10/2019,16450
10/9/2019,16445
10/8/2019,16395
10/7/2019,16330
10/4/2019,16475
10/3/2019,16475
10/2/2019,16550
10/1/2019,16250
9/30/2019,15925
9/27/2019,16130
9/26/2019,16300
9/25/2019,16530
9/24/2019,16500
9/23/2019,16530
9/20/2019,16725
9/19/2019,16475
9/18/2019,16670
9/17/2019,16850
9/16/2019,17150
9/13/2019,16475
9/12/2019,17125
9/11/2019,17775
9/10/2019,17420
9/9/2019,17300
9/6/2019,17375
9/5/2019,17450
9/4/2019,17200
9/3/2019,16710
9/2/2019,16800
8/30/2019,16350
8/29/2019,15795
8/28/2019,15750
8/27/2019,15750
8/23/2019,15880
8/22/2019,16175
8/21/2019,16200
8/20/2019,16475
8/19/2019,16475
8/16/2019,16575
8/15/2019,17145
8/14/2019,17125
8/13/2019,17100
8/12/2019,16825
8/9/2019,16900
8/8/2019,16855
8/7/2019,16755
8/6/2019,17000
8/5/2019,16905
8/2/2019,16980
8/1/2019,17325
7/31/2019,17315
7/30/2019,17450
7/29/2019,17600
7/26/2019,17650
7/25/2019,17850
7/24/2019,17925
7/23/2019,17675
7/22/2019,17900
7/19/2019,17800
7/18/2019,17845
7/17/2019,17925
7/16/2019,18000
7/15/2019,17900
7/12/2019,18200
7/11/2019,18345
7/10/2019,18195
7/9/2019,18225
7/8/2019,18495
7/5/2019,18350
7/4/2019,18350
7/3/2019,18310
7/2/2019,17700
7/1/2019,18900
6/28/2019,18825
6/27/2019,18850
6/26/2019,18780
6/25/2019,19050
6/24/2019,19075
6/21/2019,19025
6/20/2019,19175
6/19/2019,18900
6/18/2019,19170
6/17/2019,18950
6/14/2019,19205
6/13/2019,19350
6/12/2019,19300
6/11/2019,19160
6/10/2019,19240
6/7/2019,19225
6/6/2019,19250
6/5/2019,19175
6/4/2019,19090
6/3/2019,19150
5/31/2019,18715
5/30/2019,18775
5/29/2019,18715
5/28/2019,19200
5/24/2019,19300
5/23/2019,19325
5/22/2019,19325
5/21/2019,19475
5/20/2019,19450
5/17/2019,19500
5/16/2019,19475
5/15/2019,19845
5/14/2019,19795
5/13/2019,19325
5/10/2019,19625
5/9/2019,19260
5/8/2019,19425
5/7/2019,19400
5/3/2019,19325
5/2/2019,19275
5/1/2019,19550
4/30/2019,19650
4/29/2019,19655
4/26/2019,19925
4/25/2019,19820
4/24/2019,19700
4/23/2019,19890
4/18/2019,20265
4/17/2019,20405
4/16/2019,20500
4/15/2019,20575
4/12/2019,20625
4/11/2019,20575
4/10/2019,20850
4/9/2019,20875
4/8/2019,20825
4/5/2019,21000
4/4/2019,21075
4/3/2019,21175
4/2/2019,21195
4/1/2019,21475
3/29/2019,21400
3/28/2019,21420
3/27/2019,21350
3/26/2019,21300
3/25/2019,21350
3/22/2019,21425
3/21/2019,21375
3/20/2019,21375
3/19/2019,21275
3/18/2019,21175
3/15/2019,21075
3/14/2019,21170
3/13/2019,21150
3/12/2019,21325
3/11/2019,21050
3/8/2019,21375
3/7/2019,21475
3/6/2019,21400
3/5/2019,21565
3/4/2019,21450
3/1/2019,21620
2/28/2019,21650
2/27/2019,21530
2/26/2019,21610
2/25/2019,21740
2/22/2019,21495
2/21/2019,21425
2/20/2019,21250
2/19/2019,21160
2/18/2019,21135
2/15/2019,21200
2/14/2019,20900
2/13/2019,21100
2/12/2019,20925
2/11/2019,21025
2/8/2019,21050
2/7/2019,20950
2/6/2019,21000
2/5/2019,20850
2/4/2019,20800
2/1/2019,20890
1/31/2019,20850
1/30/2019,20800
1/29/2019,20700
1/28/2019,20675
1/25/2019,20675
1/24/2019,20925
1/23/2019,20700
1/22/2019,20425
1/21/2019,20650
1/18/2019,20625
1/17/2019,20585
1/16/2019,20575
1/15/2019,20670
1/14/2019,20475
1/11/2019,20300
1/10/2019,20140
1/9/2019,20065
1/8/2019,19940
1/7/2019,19750
1/4/2019,19550
1/3/2019,19570
1/2/2019,19480
12/31/2018,19475
12/28/2018,19485
12/27/2018,19300
12/24/2018,19375
12/21/2018,19350
12/20/2018,19320
12/19/2018,19270
12/18/2018,19210
12/17/2018,19350
12/14/2018,19330
12/13/2018,19400
12/12/2018,19325
12/11/2018,19125
12/10/2018,18950
12/7/2018,19000
12/6/2018,18925
12/5/2018,19180
12/4/2018,19175
12/3/2018,18865
11/30/2018,18400
11/29/2018,18525
11/28/2018,18240
11/27/2018,18275
11/26/2018,18900
11/23/2018,18800
11/22/2018,19250
11/21/2018,19240
11/20/2018,19400
11/19/2018,19600
11/16/2018,19350
11/15/2018,19390
11/14/2018,19305
11/13/2018,19270
11/12/2018,19265
11/9/2018,19150
11/8/2018,19325
11/7/2018,19050
11/6/2018,19050
11/5/2018,19075
11/2/2018,19100
11/1/2018,19100
10/31/2018,19100
10/30/2018,19075
10/29/2018,19125
10/26/2018,19300
10/25/2018,19325
10/24/2018,19275
10/23/2018,19300
10/22/2018,19225
10/19/2018,19170
10/18/2018,19025
10/17/2018,19080
10/16/2018,19200
10/15/2018,19145
10/12/2018,19125
10/11/2018,19275
10/10/2018,19025
10/9/2018,18990
10/8/2018,18900
10/5/2018,18975
10/4/2018,18975
10/3/2018,18990
10/2/2018,18955
10/1/2018,18975
9/28/2018,18875
9/27/2018,18850
9/26/2018,18875
9/25/2018,18900
9/24/2018,18925
9/21/2018,19000
9/20/2018,18960
9/19/2018,18870
9/18/2018,18975
9/17/2018,19025
9/14/2018,19040
9/13/2018,19025
9/12/2018,19050
9/11/2018,19045
9/10/2018,19005
9/7/2018,19055
9/6/2018,18850
9/5/2018,18825
9/4/2018,18825
9/3/2018,18840
8/31/2018,18990
8/30/2018,19195
8/29/2018,18940
8/28/2018,19055
8/24/2018,19000
8/23/2018,19100
8/22/2018,19370
8/21/2018,19045
8/20/2018,18800
8/17/2018,18705
8/16/2018,18615
8/15/2018,18405
8/14/2018,19020
8/13/2018,19395
8/10/2018,19500
8/9/2018,19570
8/8/2018,19400
8/7/2018,19575
8/6/2018,19525
8/3/2018,19600
8/2/2018,19605
8/1/2018,19825
7/31/2018,20080
7/30/2018,20025
7/27/2018,19925
7/26/2018,19850
7/25/2018,19750
7/24/2018,19675
7/23/2018,19475
7/20/2018,19485
7/19/2018,19495
7/18/2018,19475
7/17/2018,19515
7/16/2018,19500
7/13/2018,19795
7/12/2018,19650
7/11/2018,19375
7/10/2018,19775
7/9/2018,19645
7/6/2018,19325
7/5/2018,19425
7/4/2018,19600
7/3/2018,19655
7/2/2018,19750
6/29/2018,19750
6/28/2018,19600
6/27/2018,19855
6/26/2018,20100
6/25/2018,20125
6/22/2018,20400
6/21/2018,20500
6/20/2018,20650
6/19/2018,20375
6/18/2018,20505
6/15/2018,20800
6/14/2018,20880
6/13/2018,20875
6/12/2018,21125
6/11/2018,21175
6/8/2018,21225
6/7/2018,21325
6/6/2018,20975
6/5/2018,20650
6/4/2018,20575
6/1/2018,20750
5/31/2018,20600
5/30/2018,20575
5/29/2018,20425
5/25/2018,20150
5/24/2018,20425
5/23/2018,20625
5/22/2018,20530
5/21/2018,20700
5/18/2018,20780
5/17/2018,20650
5/16/2018,20725
5/15/2018,20875
5/14/2018,20950
5/11/2018,20975
5/10/2018,20825
5/9/2018,21110
5/8/2018,20925
5/4/2018,21230
5/3/2018,21205
5/2/2018,21080
5/1/2018,21205
4/30/2018,21175
4/27/2018,20900
4/26/2018,21400
4/25/2018,21250
4/24/2018,21100
4/23/2018,21050
4/20/2018,21725
4/19/2018,21450
4/18/2018,21475
4/17/2018,21475
4/16/2018,21025
4/13/2018,21050
4/12/2018,20900
4/11/2018,21000
4/10/2018,20875
4/9/2018,21180
4/6/2018,21050
4/5/2018,21050
4/4/2018,20900
4/3/2018,21200
3/29/2018,21100
3/28/2018,20890
3/27/2018,20875
3/26/2018,20860
3/23/2018,20775
3/22/2018,20850
3/21/2018,21000
3/20/2018,20675
3/19/2018,20775
3/16/2018,21000
3/15/2018,21025
3/14/2018,21150
3/13/2018,21160
3/12/2018,21375
3/9/2018,21400
3/8/2018,21545
3/7/2018,21375
3/6/2018,21430
3/5/2018,21550
3/2/2018,21475
3/1/2018,21655
2/28/2018,21530
2/27/2018,21725
2/26/2018,21600
2/23/2018,21650
2/22/2018,21575
2/21/2018,21625
2/20/2018,21375
2/19/2018,21550
2/16/2018,21750
2/15/2018,21570
2/14/2018,21550
2/13/2018,21500
2/12/2018,21095
2/9/2018,21025
2/8/2018,21325
2/7/2018,21610
2/6/2018,21725
2/5/2018,21920
2/2/2018,21530
2/1/2018,21400
1/31/2018,21680
1/30/2018,21625
1/29/2018,21925
1/26/2018,21600
1/25/2018,21380
1/24/2018,21090
1/23/2018,20710
1/22/2018,20750
1/19/2018,20600
1/18/2018,20430
1/17/2018,20495
1/16/2018,20470
1/15/2018,20300
1/12/2018,20275
1/11/2018,20225
1/10/2018,20065
1/9/2018,19950
1/8/2018,20000
1/5/2018,19975
1/4/2018,19850
1/3/2018,19900
1/2/2018,20040
12/29/2017,20025
12/28/2017,19925
12/27/2017,19695
12/22/2017,19530
12/21/2017,19350
12/20/2017,19475
12/19/2017,19355
12/18/2017,19350
12/15/2017,19150
12/14/2017,18900
12/13/2017,18800
12/12/2017,19165
12/11/2017,19400
12/8/2017,19450
12/7/2017,19425
12/6/2017,19480
12/5/2017,19525
12/4/2017,19525
12/1/2017,19455
11/30/2017,19620
11/29/2017,19525
11/28/2017,19550
11/27/2017,19525
11/24/2017,19510
11/23/2017,19420
11/22/2017,19400
11/21/2017,19280
11/20/2017,19475
11/17/2017,19475
11/16/2017,19350
11/15/2017,19335
11/14/2017,19470
11/13/2017,19500
11/10/2017,19425
11/9/2017,19425
11/8/2017,19450
11/7/2017,19480
11/6/2017,19450
11/3/2017,19550
11/2/2017,19645
11/1/2017,19400
10/31/2017,19375
10/30/2017,19425
10/27/2017,19875
10/26/2017,19850
10/25/2017,19890
10/24/2017,19775
10/23/2017,19580
10/20/2017,19575
10/19/2017,19850
10/18/2017,20080
10/17/2017,20350
10/16/2017,20600
10/13/2017,20600
10/12/2017,20740
10/11/2017,20870
10/10/2017,20725
10/9/2017,20770
10/6/2017,20550
10/5/2017,20950
10/4/2017,20775
10/3/2017,20800
10/2/2017,20675
9/29/2017,20675
9/28/2017,20600
9/27/2017,20700
9/26/2017,20710
9/25/2017,20700
9/22/2017,20525
9/21/2017,20450
9/20/2017,20625
9/19/2017,20650
9/18/2017,20700
9/15/2017,20540
9/14/2017,20535
9/13/2017,20515
9/12/2017,20675
9/11/2017,20750
9/8/2017,20550
9/7/2017,20750
9/6/2017,20790
9/5/2017,20730
9/4/2017,20790
9/1/2017,20625
8/31/2017,20670
8/30/2017,20600
8/29/2017,20350
8/25/2017,20325
8/24/2017,20490
8/23/2017,20525
8/22/2017,20350
8/21/2017,20500
8/18/2017,20240
8/17/2017,20200
8/16/2017,20025
8/15/2017,20100
8/14/2017,20300
8/11/2017,20305
8/10/2017,20325
8/9/2017,20205
8/8/2017,20210
8/7/2017,20600
8/4/2017,20510
8/3/2017,20650
8/2/2017,20590
8/1/2017,20525
7/31/2017,20650
7/28/2017,20600
7/27/2017,20650
7/26/2017,20325
7/25/2017,20305
7/24/2017,20155
7/21/2017,20225
7/20/2017,20075
7/19/2017,20095
7/18/2017,20000
7/17/2017,19925
7/14/2017,19810
7/13/2017,19805
7/12/2017,19900
7/11/2017,19775
7/10/2017,19880
7/7/2017,19565
7/6/2017,19945
7/5/2017,19680
7/4/2017,19950
7/3/2017,20150
6/30/2017,19975
6/29/2017,20025
6/28/2017,19445
6/27/2017,19280
6/26/2017,19290
6/23/2017,19225
6/22/2017,19250
6/21/2017,19500
6/20/2017,19505
6/19/2017,19550
6/16/2017,19640
6/15/2017,19500
6/14/2017,19225
6/13/2017,19400
6/12/2017,19050
6/9/2017,18800
6/8/2017,19180
6/7/2017,19310
6/6/2017,19670
6/5/2017,20145
6/2/2017,20300
6/1/2017,20450
5/31/2017,20325
5/30/2017,20435
5/26/2017,20425
5/25/2017,20400
5/24/2017,20375
5/23/2017,20500
5/22/2017,20480
5/19/2017,20400
5/18/2017,20200
5/17/2017,20380
5/16/2017,19925
5/15/2017,19875
5/12/2017,19845
5/11/2017,19865
5/10/2017,19675
5/9/2017,19675
5/8/2017,19700
5/5/2017,19575
5/4/2017,19850
5/3/2017,19895
5/2/2017,19960
4/28/2017,19900
4/27/2017,19825
4/26/2017,19910
4/25/2017,19625
4/24/2017,19650
4/21/2017,19750
4/20/2017,19875
4/19/2017,19800
4/18/2017,19475
4/13/2017,19605
4/12/2017,19405
4/11/2017,20000
4/10/2017,20275
4/7/2017,20265
4/6/2017,20325
4/5/2017,20105
4/4/2017,20025
4/3/2017,20050
3/31/2017,20175
3/30/2017,20145
3/29/2017,20175
3/28/2017,20035
3/27/2017,19500
3/24/2017,19850
3/23/2017,20275
3/22/2017,20440
3/21/2017,20400
3/20/2017,20350
3/17/2017,20290
3/16/2017,20150
3/15/2017,19875
3/14/2017,19970
3/13/2017,19450
3/10/2017,19350
3/9/2017,19275
3/8/2017,19375
3/7/2017,19375
3/6/2017,19450
3/3/2017,19500
3/2/2017,19350
3/1/2017,19525
2/28/2017,19225
2/27/2017,18955
2/24/2017,19150
2/23/2017,18780
2/22/2017,19325
2/21/2017,19800
2/20/2017,19900
2/17/2017,19725
2/16/2017,19700
2/15/2017,19880
2/14/2017,19925
2/13/2017,19995
2/10/2017,19475
2/9/2017,19075
2/8/2017,19025
2/7/2017,18930
2/6/2017,19220
2/3/2017,19770
2/2/2017,19840
2/1/2017,19850
1/31/2017,19825
1/30/2017,19650
1/27/2017,19935
1/26/2017,19975
1/25/2017,20425
1/24/2017,20400
1/23/2017,20125
1/20/2017,20210
1/19/2017,20750
1/18/2017,21100
1/17/2017,21100
1/16/2017,21025
1/13/2017,21145
1/12/2017,21070
1/11/2017,21150
1/10/2017,21150
1/9/2017,21120
1/6/2017,21005
1/5/2017,21075
1/4/2017,21145
1/3/2017,20975
12/30/2016,21125
12/29/2016,21050
12/28/2016,20875
12/23/2016,21100
12/22/2016,20940
12/21/2016,20905
12/20/2016,20920
12/19/2016,21200
12/16/2016,21230
12/15/2016,21230
12/14/2016,21100
12/13/2016,21325
12/12/2016,21025
12/9/2016,20925
12/8/2016,20925
12/7/2016,21100
12/6/2016,21125
12/5/2016,21175
12/2/2016,21025
12/1/2016,21055
11/30/2016,21050
11/29/2016,20575
11/28/2016,21050
11/25/2016,20925
11/24/2016,21350
11/23/2016,21245
11/22/2016,21050
11/21/2016,20850
11/18/2016,20200
11/17/2016,20200
11/16/2016,19900
11/15/2016,20300
11/14/2016,20830
11/11/2016,21400
11/10/2016,21505
11/9/2016,21275
11/8/2016,21545
11/7/2016,21845
11/4/2016,21300
11/3/2016,21105
11/2/2016,20775
11/1/2016,20850
10/31/2016,20700
10/28/2016,20650
10/27/2016,20380
10/26/2016,20425
10/25/2016,20300
10/24/2016,19975
10/21/2016,19925
10/20/2016,19800
10/19/2016,19925
10/18/2016,19625
10/17/2016,19405
10/14/2016,19450
10/13/2016,19485
10/12/2016,19825
10/11/2016,19825
10/10/2016,20095
10/7/2016,20000
10/6/2016,20095
10/5/2016,19900
10/4/2016,19875
10/3/2016,19925
9/30/2016,20025
9/29/2016,20025
9/28/2016,19810
9/27/2016,19750
9/26/2016,19725
9/23/2016,19645
9/22/2016,19485
9/21/2016,19300
9/20/2016,19475
9/19/2016,19350
9/16/2016,19100
9/15/2016,19045
9/14/2016,19200
9/13/2016,19050
9/12/2016,19050
9/9/2016,19300
9/8/2016,19575
9/7/2016,19550
9/6/2016,19450
9/5/2016,19395
9/2/2016,19325
9/1/2016,19150
8/31/2016,18875
8/30/2016,18800
8/26/2016,18890
8/25/2016,18750
8/24/2016,18850
8/23/2016,18700
8/22/2016,18540
8/19/2016,18540
8/18/2016,18390
8/17/2016,18350
8/16/2016,18400
8/15/2016,18240
8/12/2016,18195
8/11/2016,18340
8/10/2016,18550
8/9/2016,18415
8/8/2016,18300
8/5/2016,18350
8/4/2016,17995
8/3/2016,17925
8/2/2016,17990
8/1/2016,17875
7/29/2016,17850
7/28/2016,17775
7/27/2016,17700
7/26/2016,17675
7/25/2016,17775
7/22/2016,17750
7/21/2016,17850
7/20/2016,17815
7/19/2016,17700
7/18/2016,17925
7/15/2016,18140
7/14/2016,18095
7/13/2016,17970
7/12/2016,17990
7/11/2016,17875
7/8/2016,17840
7/7/2016,17745
7/6/2016,17900
7/5/2016,17700
7/4/2016,18025
7/1/2016,17470
6/30/2016,17050
6/29/2016,17090
6/28/2016,16900
6/27/2016,16850
6/24/2016,17150
6/23/2016,17250
6/22/2016,17150
6/21/2016,17150
6/20/2016,16975
6/17/2016,17025
6/16/2016,17005
6/15/2016,16975
6/14/2016,16975
6/13/2016,17150
6/10/2016,17100
6/9/2016,17025
6/8/2016,17090
6/7/2016,16920
6/6/2016,16945
6/3/2016,16590
6/2/2016,16275
6/1/2016,16200
5/31/2016,16300
5/27/2016,16200
5/26/2016,15850
5/25/2016,15645
5/24/2016,15675
5/23/2016,16075
5/20/2016,16450
5/19/2016,16510
5/18/2016,16775
5/17/2016,16960
5/16/2016,16905
5/13/2016,16655
5/12/2016,16675
5/11/2016,17225
5/10/2016,17160
5/9/2016,17205
5/6/2016,17420
5/5/2016,17350
5/4/2016,17400
5/3/2016,17270
4/29/2016,17220
4/28/2016,17090
4/27/2016,17075
4/26/2016,17425
4/25/2016,17450
4/22/2016,17450
4/21/2016,17150
4/20/2016,17200
4/19/2016,17150
4/18/2016,17065
4/15/2016,17150
4/14/2016,17150
4/13/2016,17050
4/12/2016,16775
4/11/2016,16725
4/8/2016,16850
4/7/2016,16650
4/6/2016,16500
4/5/2016,16325
4/4/2016,16625
4/1/2016,16700
3/31/2016,16700
3/30/2016,16875
3/29/2016,16800
3/24/2016,17300
3/23/2016,17340
3/22/2016,17105
3/21/2016,16900
3/18/2016,16900
3/17/2016,17000
3/16/2016,16705
3/15/2016,16855
3/14/2016,16900
3/11/2016,16700
3/10/2016,16625
3/9/2016,16800
3/8/2016,16575
3/7/2016,17350
3/4/2016,17025
3/3/2016,16470
3/2/2016,16200
3/1/2016,15995
2/29/2016,15800
2/26/2016,15905
2/25/2016,15900
2/24/2016,16000
2/23/2016,16025
2/22/2016,15730
2/19/2016,15775
2/18/2016,15625
2/17/2016,15655
2/16/2016,15400
2/15/2016,15305
2/12/2016,15425
2/11/2016,15575
2/10/2016,15800
2/9/2016,15710
2/8/2016,15675
2/5/2016,15150
2/4/2016,15000
2/3/2016,14900
2/2/2016,14750
2/1/2016,14805
1/29/2016,14850
1/28/2016,14250
1/27/2016,14450
1/26/2016,14175
1/25/2016,13675
1/22/2016,13690
1/21/2016,13630
1/20/2016,13475
1/19/2016,13300
1/18/2016,13325
1/15/2016,13300
1/14/2016,13350
1/13/2016,13305
1/12/2016,13450
1/11/2016,13650
1/8/2016,13750
1/7/2016,13730
1/6/2016,13800
1/5/2016,14155
1/4/2016,14400
12/31/2015,14555
12/30/2015,14650
12/29/2015,14700
12/24/2015,14555
12/23/2015,14620
12/22/2015,14640
12/21/2015,14650
12/18/2015,14745
12/17/2015,14575
12/16/2015,14640
12/15/2015,14550
12/14/2015,14725
12/11/2015,14600
12/10/2015,14540
12/9/2015,14550
12/8/2015,14400
12/7/2015,14600
12/4/2015,14850
12/3/2015,14795
12/2/2015,15025
12/1/2015,15125
11/30/2015,15050
11/27/2015,15000
11/26/2015,14925
11/25/2015,14745
11/24/2015,14425
11/23/2015,14355
11/20/2015,14645
11/19/2015,14650
11/18/2015,14600
11/17/2015,14700
11/16/2015,14700
11/13/2015,14750
11/12/2015,14620
11/11/2015,14825
11/10/2015,14725
11/9/2015,14575
11/6/2015,14640
11/5/2015,14650
11/4/2015,14875
11/3/2015,14850
11/2/2015,14850
10/30/2015,14995
10/29/2015,15005
10/28/2015,15200
10/27/2015,15405
10/26/2015,15500
10/23/2015,15750
10/22/2015,15855
10/21/2015,15925
10/20/2015,15925
10/19/2015,15950
10/16/2015,15925
10/15/2015,16005
10/14/2015,16100
10/13/2015,15900
10/12/2015,15890
10/9/2015,16150
10/8/2015,15900
10/7/2015,16050
10/6/2015,15700
10/5/2015,15600
10/2/2015,15575
10/1/2015,15430
9/30/2015,15525
9/29/2015,15550
9/28/2015,15650
9/25/2015,15100
9/24/2015,15200
9/23/2015,14925
9/22/2015,14800
9/21/2015,15145
9/18/2015,15175
9/17/2015,15500
9/16/2015,15675
9/15/2015,15575
9/14/2015,15600
9/11/2015,15530
9/10/2015,15375
9/9/2015,14925
9/8/2015,14855
9/7/2015,14925
9/4/2015,15040
9/3/2015,15200
9/2/2015,15225
9/1/2015,14680
8/28/2015,14200
8/27/2015,13890
8/26/2015,13945
8/25/2015,14250
8/24/2015,14055
8/21/2015,14900
8/20/2015,15225
8/19/2015,15350
8/18/2015,15145
8/17/2015,15475
8/14/2015,15450
8/13/2015,15000
8/12/2015,15125
8/11/2015,15300
8/10/2015,15775
8/7/2015,15300
8/6/2015,15500
8/5/2015,15500
8/4/2015,15780
8/3/2015,16005
7/31/2015,16300
7/30/2015,16175
7/29/2015,16200
7/28/2015,16150
7/27/2015,15695
7/24/2015,15405
7/23/2015,14950
7/22/2015,14800
7/21/2015,15350
7/20/2015,15550
7/17/2015,15780
7/16/2015,15100
7/15/2015,14670
7/14/2015,14750
7/13/2015,14625
7/10/2015,14250
7/9/2015,14295
7/8/2015,14195
7/7/2015,13850
7/6/2015,14300
7/3/2015,14350
7/2/2015,14400
7/1/2015,14545
6/30/2015,13920
6/29/2015,14425
6/26/2015,14895
6/25/2015,14880
6/24/2015,15175
6/23/2015,15370
6/22/2015,15350
6/19/2015,15395
6/18/2015,15365
6/17/2015,14750
6/16/2015,14700
6/15/2015,14800
6/12/2015,14750
6/11/2015,14900
6/10/2015,15375
6/9/2015,15250
6/8/2015,15440
6/5/2015,15300
6/4/2015,15450
6/3/2015,15600
6/2/2015,15530
6/1/2015,15370
5/29/2015,15600
5/28/2015,15440
5/27/2015,15600
5/26/2015,15400
5/22/2015,15775
5/21/2015,15800
5/20/2015,16050
5/19/2015,16000
5/18/2015,15900
5/15/2015,15775
5/14/2015,15850
5/13/2015,15700
5/12/2015,15900
5/11/2015,15800
5/8/2015,15900
5/7/2015,15975
5/6/2015,16200
5/5/2015,16105
5/1/2015,16000
4/30/2015,16025
4/29/2015,15750
4/28/2015,15725
4/27/2015,16250
4/24/2015,15825
4/23/2015,15475
4/22/2015,15555
4/21/2015,15525
4/20/2015,14550
4/17/2015,14850
4/16/2015,14995
4/15/2015,15850
4/14/2015,16275
4/13/2015,16100
4/10/2015,16700
4/9/2015,16600
4/8/2015,16700
4/7/2015,16750
4/2/2015,16795
4/1/2015,16575
3/31/2015,16605
3/30/2015,17050
3/27/2015,17205
3/26/2015,17155
3/25/2015,17395
3/24/2015,17550
3/23/2015,17650
3/20/2015,17305
3/19/2015,16975
3/18/2015,16850
3/17/2015,17350
3/16/2015,17545
3/13/2015,17310
3/12/2015,17225
3/11/2015,17430
3/10/2015,17800
3/9/2015,18200
3/6/2015,18100
3/5/2015,18140
3/4/2015,17800
3/3/2015,17850
3/2/2015,17800
2/27/2015,17950
2/26/2015,18100
2/25/2015,18125
2/24/2015,18100
2/23/2015,17975
2/20/2015,17900
2/19/2015,18175
2/18/2015,18075
2/17/2015,18050
2/16/2015,18125
2/13/2015,18275
2/12/2015,18000
2/11/2015,17650
2/10/2015,18200
2/9/2015,18500
2/6/2015,18500
2/5/2015,18960
2/4/2015,19000
2/3/2015,19025
2/2/2015,18855
1/30/2015,19025
1/29/2015,19175
1/28/2015,19245
1/27/2015,19305
1/26/2015,19595
1/23/2015,19475
1/22/2015,19505
1/21/2015,19370
1/20/2015,19450
1/19/2015,19325
1/16/2015,19375
1/15/2015,19355
1/14/2015,19375
1/13/2015,19525
1/12/2015,19900
1/9/2015,19550
