feature,importance,covariate_set,scenario
BI_Rate_lag_72,0.0007575279646627155,Macro_Regional,W120_H1
M2_lag_103,0.0007534463928740916,Macro_Regional,W120_H1
US_Treasury_10Y_lag_24,0.0007514234089642185,Macro_Regional,W120_H1
STI_lag_70,0.0007510113746638857,Macro_Regional,W120_H1
M2_lag_119,0.0007509246314206912,Macro_Regional,W120_H1
CPI_lag_115,0.0007492982158964371,Macro_Regional,W120_H1
NPL_Ratio_lag_76,0.0007489852712272349,Macro_Regional,W120_H1
IHSG_lag_28,0.0007481839891952096,Macro_Regional,W120_H1
NPL_Ratio_lag_58,0.0007474162562159263,Macro_Regional,W120_H1
IHSG_lag_49,0.0007450067539490363,Macro_Regional,W120_H1
CPI_lag_44,0.0007448413704862856,Macro_Regional,W120_H1
USDIDR_lag_98,0.0007438284967173097,Macro_Regional,W120_H1
CPI_lag_98,0.0007377031620218683,Macro_Regional,W120_H1
M2_lag_32,0.0007354186199677126,Macro_Regional,W120_H1
CPI_lag_100,0.0007344849965736843,Macro_Regional,W120_H1
USDIDR_lag_106,0.0007334572066439854,Macro_Regional,W120_H1
BI_Rate_lag_66,0.0007333336678148958,Macro_Regional,W120_H1
USDIDR_lag_1,0.0007327384268115799,Macro_Regional,W120_H1
USDIDR_lag_66,0.0007262129005608599,Macro_Regional,W120_H1
M2_lag_34,0.0007258944188621627,Macro_Regional,W120_H1
NPL_Ratio_lag_20,0.0007258612119060394,Macro_Regional,W120_H1
M2_lag_90,0.0007254628995014424,Macro_Regional,W120_H1
IHSG_lag_55,0.0007217509506236339,Macro_Regional,W120_H1
NPL_Ratio_lag_68,0.0007199423333299881,Macro_Regional,W120_H1
BI_Rate_lag_99,0.0007180374469669884,Macro_Regional,W120_H1
CPI_lag_66,0.0007134751867383691,Macro_Regional,W120_H1
USDIDR_lag_10,0.0007086370837653992,Macro_Regional,W120_H1
CPI_lag_26,0.0007080109956495822,Macro_Regional,W120_H1
BI_Rate_lag_84,0.000706298669089647,Macro_Regional,W120_H1
STI_lag_2,0.0007058976951795,Macro_Regional,W120_H1
US_Treasury_10Y_lag_28,0.0006977955645595127,Macro_Regional,W120_H1
NPL_Ratio_lag_42,0.0006960798620318613,Macro_Regional,W120_H1
IHSG_lag_62,0.0006955008207906631,Macro_Regional,W120_H1
IHSG_lag_32,0.0006942180609217729,Macro_Regional,W120_H1
M2_lag_16,0.0006939014132187883,Macro_Regional,W120_H1
US_Treasury_10Y_lag_18,0.0006899841789820157,Macro_Regional,W120_H1
USDIDR_lag_42,0.00068990307648361,Macro_Regional,W120_H1
US_Treasury_10Y_lag_48,0.0006840463396104262,Macro_Regional,W120_H1
BI_Rate_lag_67,0.0006830131130665986,Macro_Regional,W120_H1
GDP_lag_80,0.000681699893524599,Macro_Regional,W120_H1
GDP_lag_18,0.0006792692863503323,Macro_Regional,W120_H1
CPI_lag_20,0.000677811401310289,Macro_Regional,W120_H1
IHSG_lag_63,0.0006766339312582068,Macro_Regional,W120_H1
IHSG_lag_17,0.000676323475608147,Macro_Regional,W120_H1
NPL_Ratio_lag_87,0.0006761295394103798,Macro_Regional,W120_H1
STI_lag_59,0.0006738221131420811,Macro_Regional,W120_H1
GDP_lag_43,0.0006737999536323219,Macro_Regional,W120_H1
IHSG_lag_69,0.000671008078739077,Macro_Regional,W120_H1
BI_Rate_lag_114,0.000667788440432572,Macro_Regional,W120_H1
NPL_Ratio_lag_102,0.0006668180904538297,Macro_Regional,W120_H1
CPI_lag_32,0.0006621275483500519,Macro_Regional,W120_H1
CPI_lag_72,0.0006621087156191976,Macro_Regional,W120_H1
BI_Rate_lag_108,0.0006618175474929711,Macro_Regional,W120_H1
CPI_lag_81,0.0006606414434438555,Macro_Regional,W120_H1
M2_lag_2,0.0006584452467706481,Macro_Regional,W120_H1
GDP_lag_36,0.0006576740287853734,Macro_Regional,W120_H1
IHSG_lag_14,0.000657211554013691,Macro_Regional,W120_H1
STI_lag_107,0.0006563384602049109,Macro_Regional,W120_H1
STI_lag_102,0.0006515832645829287,Macro_Regional,W120_H1
USDIDR_lag_108,0.0006504199916411048,Macro_Regional,W120_H1
CPI_lag_92,0.0006489830845556836,Macro_Regional,W120_H1
IHSG_lag_3,0.0006473677996185244,Macro_Regional,W120_H1
GDP_lag_114,0.0006470838938903969,Macro_Regional,W120_H1
GDP_lag_11,0.000646361331580014,Macro_Regional,W120_H1
IHSG_lag_86,0.0006428242614084477,Macro_Regional,W120_H1
M2_lag_30,0.0006409322621251408,Macro_Regional,W120_H1
CPI_lag_73,0.0006404138275819496,Macro_Regional,W120_H1
M2_lag_78,0.0006395548076576431,Macro_Regional,W120_H1
NPL_Ratio_lag_96,0.0006382212404400297,Macro_Regional,W120_H1
BI_Rate_lag_8,0.0006376511852148988,Macro_Regional,W120_H1
M2_lag_113,0.0006339753553991376,Macro_Regional,W120_H1
CPI_lag_64,0.00063286272977724,Macro_Regional,W120_H1
BI_Rate_lag_58,0.0006280619041669655,Macro_Regional,W120_H1
CPI_lag_76,0.000626853295885523,Macro_Regional,W120_H1
BI_Rate_lag_10,0.0006265219828911563,Macro_Regional,W120_H1
STI_lag_99,0.00062409903883793,Macro_Regional,W120_H1
IHSG_lag_45,0.0006226718949098388,Macro_Regional,W120_H1
USDIDR_lag_114,0.000621163109056358,Macro_Regional,W120_H1
GDP_lag_92,0.0006210065041572391,Macro_Regional,W120_H1
M2_lag_52,0.0006196650901282292,Macro_Regional,W120_H1
IHSG_lag_16,0.0006172050390710152,Macro_Regional,W120_H1
USDIDR_lag_49,0.0006135457836289488,Macro_Regional,W120_H1
M2_lag_106,0.000608638923716379,Macro_Regional,W120_H1
M2_lag_55,0.000608347733996581,Macro_Regional,W120_H1
M2_lag_63,0.0006066917776650496,Macro_Regional,W120_H1
IHSG_lag_78,0.0006065732027095807,Macro_Regional,W120_H1
GDP_lag_40,0.0006047797002576052,Macro_Regional,W120_H1
BI_Rate_lag_26,0.0006031824386156808,Macro_Regional,W120_H1
NPL_Ratio_lag_99,0.0006029317452014369,Macro_Regional,W120_H1
STI_lag_54,0.0006029033394672592,Macro_Regional,W120_H1
M2_lag_116,0.0006027043800507656,Macro_Regional,W120_H1
M2_lag_112,0.0006025146341044554,Macro_Regional,W120_H1
CPI_lag_80,0.0006021576007001546,Macro_Regional,W120_H1
IHSG_lag_27,0.0006007708985713296,Macro_Regional,W120_H1
US_Treasury_10Y_lag_42,0.0006006920022670739,Macro_Regional,W120_H1
M2_lag_96,0.0005998791040290332,Macro_Regional,W120_H1
IHSG_lag_18,0.0005984645456385898,Macro_Regional,W120_H1
US_Treasury_10Y_lag_17,0.0005983046633246447,Macro_Regional,W120_H1
BI_Rate_lag_92,0.0005975227789037768,Macro_Regional,W120_H1
IHSG_lag_77,0.0005962348685395033,Macro_Regional,W120_H1
BI_Rate_lag_44,0.0005956058381259486,Macro_Regional,W120_H1
M2_lag_71,0.0005926997195378571,Macro_Regional,W120_H1
BI_Rate_lag_38,0.0005878196790953952,Macro_Regional,W120_H1
CPI_lag_116,0.0005877933085214427,Macro_Regional,W120_H1
US_Treasury_10Y_lag_83,0.0005872119213517738,Macro_Regional,W120_H1
M2_lag_114,0.000585366504158444,Macro_Regional,W120_H1
CPI_lag_17,0.0005832820182812939,Macro_Regional,W120_H1
NPL_Ratio_lag_24,0.000576901587993175,Macro_Regional,W120_H1
CPI_lag_56,0.000574366181395612,Macro_Regional,W120_H1
NPL_Ratio_lag_104,0.0005743367948635831,Macro_Regional,W120_H1
M2_lag_76,0.00057413413060403,Macro_Regional,W120_H1
IHSG_lag_29,0.0005732276311667171,Macro_Regional,W120_H1
US_Treasury_10Y_lag_50,0.000572510121339198,Macro_Regional,W120_H1
GDP_lag_116,0.0005723785528704739,Macro_Regional,W120_H1
GDP_lag_96,0.0005691984064659109,Macro_Regional,W120_H1
USDIDR_lag_18,0.0005682715975267766,Macro_Regional,W120_H1
US_Treasury_10Y_lag_43,0.0005679573020000158,Macro_Regional,W120_H1
GDP_lag_56,0.0005652301258765121,Macro_Regional,W120_H1
NPL_Ratio_lag_63,0.0005642728912037036,Macro_Regional,W120_H1
IHSG_lag_25,0.0005618966259904851,Macro_Regional,W120_H1
USDIDR_lag_96,0.0005609640568608246,Macro_Regional,W120_H1
BI_Rate_lag_56,0.0005585174990881337,Macro_Regional,W120_H1
M2_lag_66,0.0005581506271235546,Macro_Regional,W120_H1
IHSG_lag_7,0.0005567488577931532,Macro_Regional,W120_H1
USDIDR_lag_97,0.0005554047295671949,Macro_Regional,W120_H1
IHSG_lag_13,0.0005547071636095876,Macro_Regional,W120_H1
M2_lag_84,0.0005487829390784588,Macro_Regional,W120_H1
US_Treasury_10Y_lag_1,0.0005473299507660232,Macro_Regional,W120_H1
IHSG_lag_11,0.00054458462833618,Macro_Regional,W120_H1
IHSG_lag_41,0.0005440165838048538,Macro_Regional,W120_H1
NPL_Ratio_lag_10,0.0005437184366761502,Macro_Regional,W120_H1
M2_lag_28,0.0005421518265211662,Macro_Regional,W120_H1
USDIDR_lag_68,0.0005418884458703702,Macro_Regional,W120_H1
CPI_lag_95,0.0005386819771237024,Macro_Regional,W120_H1
USDIDR_lag_103,0.0005378416390783502,Macro_Regional,W120_H1
BI_Rate_lag_32,0.0005368468938891885,Macro_Regional,W120_H1
USDIDR_lag_92,0.0005366079135593284,Macro_Regional,W120_H1
M2_lag_5,0.0005354402236843241,Macro_Regional,W120_H1
CPI_lag_31,0.0005297653416561907,Macro_Regional,W120_H1
M2_lag_4,0.0005292070669797511,Macro_Regional,W120_H1
CPI_lag_50,0.0005287394174463423,Macro_Regional,W120_H1
M2_lag_82,0.0005253396264560335,Macro_Regional,W120_H1
BI_Rate_lag_98,0.000523124093358016,Macro_Regional,W120_H1
IHSG_lag_30,0.0005220249802433182,Macro_Regional,W120_H1
US_Treasury_10Y_lag_73,0.0005200033590255606,Macro_Regional,W120_H1
M2_lag_10,0.0005180819429704524,Macro_Regional,W120_H1
BI_Rate_lag_48,0.0005177435050388055,Macro_Regional,W120_H1
M2_lag_72,0.0005161314512437759,Macro_Regional,W120_H1
US_Treasury_10Y_lag_26,0.0005125924249174067,Macro_Regional,W120_H1
BI_Rate_lag_94,0.0005124292272587391,Macro_Regional,W120_H1
CPI_lag_119,0.000510913869686874,Macro_Regional,W120_H1
USDIDR_lag_6,0.0005108164174154196,Macro_Regional,W120_H1
NPL_Ratio_lag_100,0.0005094079599380897,Macro_Regional,W120_H1
GDP_lag_52,0.0005083778131272391,Macro_Regional,W120_H1
IHSG_lag_10,0.0005071089235043349,Macro_Regional,W120_H1
US_Treasury_10Y_lag_13,0.0005062140997217158,Macro_Regional,W120_H1
M2_lag_12,0.0005032190897928809,Macro_Regional,W120_H1
BI_Rate_lag_95,0.0005001555258700982,Macro_Regional,W120_H1
BI_Rate_lag_59,0.0004995728186360046,Macro_Regional,W120_H1
NPL_Ratio_lag_67,0.0004979069518214905,Macro_Regional,W120_H1
CPI_lag_74,0.0004976104006476477,Macro_Regional,W120_H1
NPL_Ratio_lag_21,0.0004958692043775475,Macro_Regional,W120_H1
M2_lag_50,0.000493504234431784,Macro_Regional,W120_H1
USDIDR_lag_7,0.00048709782962572904,Macro_Regional,W120_H1
IHSG_lag_23,0.0004802131850743137,Macro_Regional,W120_H1
IHSG_lag_67,0.0004800826878480667,Macro_Regional,W120_H1
USDIDR_lag_112,0.00047841712750730156,Macro_Regional,W120_H1
GDP_lag_16,0.00047826283560653256,Macro_Regional,W120_H1
GDP_lag_2,0.0004778444096211687,Macro_Regional,W120_H1
CPI_lag_112,0.00047431008947254334,Macro_Regional,W120_H1
NPL_Ratio_lag_60,0.00047386363356393627,Macro_Regional,W120_H1
CPI_lag_34,0.0004721406922800521,Macro_Regional,W120_H1
M2_lag_56,0.00046851642374749595,Macro_Regional,W120_H1
GDP_lag_26,0.00046655845176320107,Macro_Regional,W120_H1
M2_lag_108,0.00046486679153832905,Macro_Regional,W120_H1
M2_lag_92,0.00046476463266096615,Macro_Regional,W120_H1
US_Treasury_10Y_lag_49,0.0004618708015791861,Macro_Regional,W120_H1
NPL_Ratio_lag_59,0.0004609519932531303,Macro_Regional,W120_H1
US_Treasury_10Y_lag_99,0.00046041974523363153,Macro_Regional,W120_H1
USDIDR_lag_52,0.00045903974055568964,Macro_Regional,W120_H1
NPL_Ratio_lag_12,0.0004589559443810082,Macro_Regional,W120_H1
M2_lag_23,0.00045772671656643123,Macro_Regional,W120_H1
NPL_Ratio_lag_66,0.0004570973117356316,Macro_Regional,W120_H1
IHSG_lag_58,0.0004569905614601018,Macro_Regional,W120_H1
STI_lag_89,0.00044798818490263896,Macro_Regional,W120_H1
GDP_lag_68,0.00044740642557271267,Macro_Regional,W120_H1
GDP_lag_34,0.0004471030241203048,Macro_Regional,W120_H1
NPL_Ratio_lag_103,0.00044468998798272006,Macro_Regional,W120_H1
NPL_Ratio_lag_69,0.0004419357264044784,Macro_Regional,W120_H1
NPL_Ratio_lag_54,0.0004394172981354645,Macro_Regional,W120_H1
IHSG_lag_9,0.0004385636817233066,Macro_Regional,W120_H1
GDP_lag_101,0.000437859845038867,Macro_Regional,W120_H1
IHSG_lag_48,0.0004375947940579511,Macro_Regional,W120_H1
US_Treasury_10Y_lag_10,0.000435993568930085,Macro_Regional,W120_H1
USDIDR_lag_111,0.0004328365557638281,Macro_Regional,W120_H1
NPL_Ratio_lag_28,0.00043202293235776316,Macro_Regional,W120_H1
US_Treasury_10Y_lag_46,0.00043171570057390374,Macro_Regional,W120_H1
M2_lag_8,0.00043093113956115805,Macro_Regional,W120_H1
CPI_lag_57,0.00042923836153154697,Macro_Regional,W120_H1
US_Treasury_10Y_lag_45,0.0004283861249370476,Macro_Regional,W120_H1
USDIDR_lag_60,0.0004269451660098542,Macro_Regional,W120_H1
BI_Rate_lag_102,0.0004267548538746741,Macro_Regional,W120_H1
GDP_lag_89,0.00042668598131102316,Macro_Regional,W120_H1
M2_lag_35,0.0004212300561494439,Macro_Regional,W120_H1
US_Treasury_10Y_lag_20,0.0004167933463335723,Macro_Regional,W120_H1
NPL_Ratio_lag_22,0.0004151580817255058,Macro_Regional,W120_H1
IHSG_lag_65,0.0004142259870503562,Macro_Regional,W120_H1
M2_lag_48,0.00041133125225626484,Macro_Regional,W120_H1
BI_Rate_lag_106,0.0004092040816285434,Macro_Regional,W120_H1
STI_lag_111,0.00040824649028801317,Macro_Regional,W120_H1
IHSG_lag_39,0.00040796270721303146,Macro_Regional,W120_H1
USDIDR_lag_64,0.0004073289963774063,Macro_Regional,W120_H1
M2_lag_17,0.0004050183608556494,Macro_Regional,W120_H1
IHSG_lag_31,0.0003992308533343939,Macro_Regional,W120_H1
STI_lag_27,0.0003980717817652265,Macro_Regional,W120_H1
BI_Rate_lag_11,0.00039594630468214415,Macro_Regional,W120_H1
IHSG_lag_22,0.0003936038998236326,Macro_Regional,W120_H1
USDIDR_lag_25,0.0003931188213861528,Macro_Regional,W120_H1
M2_lag_57,0.0003928810505083128,Macro_Regional,W120_H1
NPL_Ratio_lag_25,0.00038883181005589185,Macro_Regional,W120_H1
BI_Rate_lag_34,0.0003878102371158075,Macro_Regional,W120_H1
NPL_Ratio_lag_74,0.00038216267916989395,Macro_Regional,W120_H1
CPI_lag_104,0.00037810385267651866,Macro_Regional,W120_H1
STI_lag_25,0.0003758635069674307,Macro_Regional,W120_H1
GDP_lag_97,0.00037474918832414785,Macro_Regional,W120_H1
BI_Rate_lag_119,0.00037350043042756726,Macro_Regional,W120_H1
NPL_Ratio_lag_111,0.00037157049611442016,Macro_Regional,W120_H1
CPI_lag_114,0.0003661437974493572,Macro_Regional,W120_H1
IHSG_lag_89,0.0003658263329309187,Macro_Regional,W120_H1
NPL_Ratio_lag_90,0.0003622523221647643,Macro_Regional,W120_H1
GDP_lag_33,0.0003594456021441865,Macro_Regional,W120_H1
NPL_Ratio_lag_2,0.00035699095555912066,Macro_Regional,W120_H1
M2_lag_38,0.0003556929468019016,Macro_Regional,W120_H1
BI_Rate_lag_39,0.0003546595698231768,Macro_Regional,W120_H1
NPL_Ratio_lag_32,0.00035446590481644344,Macro_Regional,W120_H1
BI_Rate_lag_115,0.0003507580428929526,Macro_Regional,W120_H1
NPL_Ratio_lag_6,0.00035056007096958197,Macro_Regional,W120_H1
BI_Rate_lag_100,0.00034566379819748447,Macro_Regional,W120_H1
BI_Rate_lag_51,0.00034493440963465527,Macro_Regional,W120_H1
M2_lag_102,0.00034370234090499194,Macro_Regional,W120_H1
CPI_lag_89,0.00034323986468717046,Macro_Regional,W120_H1
BI_Rate_lag_17,0.0003430217386564007,Macro_Regional,W120_H1
US_Treasury_10Y_lag_79,0.0003424212987242057,Macro_Regional,W120_H1
CPI_lag_84,0.0003409248732600957,Macro_Regional,W120_H1
NPL_Ratio_lag_81,0.00033950635318984103,Macro_Regional,W120_H1
GDP_lag_7,0.0003378031029740461,Macro_Regional,W120_H1
CPI_lag_91,0.0003367520715173384,Macro_Regional,W120_H1
NPL_Ratio_lag_9,0.000336695829175008,Macro_Regional,W120_H1
STI_lag_93,0.00033412355809999235,Macro_Regional,W120_H1
CPI_lag_18,0.0003314872171432855,Macro_Regional,W120_H1
NPL_Ratio_lag_46,0.00033100076756492457,Macro_Regional,W120_H1
CPI_lag_88,0.0003281150374269875,Macro_Regional,W120_H1
CPI_lag_111,0.00032675629715744485,Macro_Regional,W120_H1
M2_lag_25,0.0003242024949128117,Macro_Regional,W120_H1
IHSG_lag_20,0.000320405100921222,Macro_Regional,W120_H1
BI_Rate_lag_28,0.00032028057233570605,Macro_Regional,W120_H1
IHSG_lag_21,0.0003201451703579095,Macro_Regional,W120_H1
M2_lag_39,0.0003154869951748229,Macro_Regional,W120_H1
BI_Rate_lag_57,0.0003143541052413304,Macro_Regional,W120_H1
NPL_Ratio_lag_65,0.00031252910261880606,Macro_Regional,W120_H1
IHSG_lag_71,0.0003092305702570553,Macro_Regional,W120_H1
NPL_Ratio_lag_79,0.0003056469668081561,Macro_Regional,W120_H1
NPL_Ratio_lag_41,0.00030536651518477424,Macro_Regional,W120_H1
CPI_lag_90,0.0003043275010781267,Macro_Regional,W120_H1
M2_lag_41,0.00030357957716335606,Macro_Regional,W120_H1
US_Treasury_10Y_lag_77,0.0002975085493827181,Macro_Regional,W120_H1
STI_lag_85,0.0002900780022111815,Macro_Regional,W120_H1
NPL_Ratio_lag_61,0.0002895739390534694,Macro_Regional,W120_H1
USDIDR_lag_55,0.0002862705344688749,Macro_Regional,W120_H1
CPI_lag_2,0.00028054977874373855,Macro_Regional,W120_H1
CPI_lag_120,0.0002778833169388699,Macro_Regional,W120_H1
US_Treasury_10Y_lag_70,0.00027428146271266037,Macro_Regional,W120_H1
USDIDR_lag_31,0.0002738574380287208,Macro_Regional,W120_H1
USDIDR_lag_94,0.00027250712211821095,Macro_Regional,W120_H1
BI_Rate_lag_1,0.00027051041227525366,Macro_Regional,W120_H1
M2_lag_46,0.00026762545989693343,Macro_Regional,W120_H1
BI_Rate_lag_103,0.00026377537961449994,Macro_Regional,W120_H1
GDP_lag_51,0.00026332122704576463,Macro_Regional,W120_H1
M2_lag_79,0.0002604030930043877,Macro_Regional,W120_H1
GDP_lag_54,0.00025785737478466696,Macro_Regional,W120_H1
M2_lag_3,0.00025298651964439573,Macro_Regional,W120_H1
CPI_lag_118,0.00024990813032013713,Macro_Regional,W120_H1
US_Treasury_10Y_lag_9,0.00024789428330634965,Macro_Regional,W120_H1
BI_Rate_lag_97,0.0002470979430869887,Macro_Regional,W120_H1
NPL_Ratio_lag_51,0.00024602553623158456,Macro_Regional,W120_H1
BI_Rate_lag_63,0.0002455280251277395,Macro_Regional,W120_H1
BI_Rate_lag_7,0.0002447043381116789,Macro_Regional,W120_H1
STI_lag_6,0.00024382936504619055,Macro_Regional,W120_H1
USDIDR_lag_74,0.00024113850640509145,Macro_Regional,W120_H1
US_Treasury_10Y_lag_78,0.00024062226087810543,Macro_Regional,W120_H1
USDIDR_lag_87,0.00023630233538479966,Macro_Regional,W120_H1
M2_lag_115,0.0002334086206058798,Macro_Regional,W120_H1
GDP_lag_30,0.00023320877381931252,Macro_Regional,W120_H1
STI_lag_35,0.00022751949206797055,Macro_Regional,W120_H1
US_Treasury_10Y_lag_25,0.00022640590080622017,Macro_Regional,W120_H1
BI_Rate_lag_113,0.00022488884055807683,Macro_Regional,W120_H1
CPI_lag_15,0.0002247993017014714,Macro_Regional,W120_H1
USDIDR_lag_57,0.00022434367622343587,Macro_Regional,W120_H1
M2_lag_31,0.00022253873428305983,Macro_Regional,W120_H1
NPL_Ratio_lag_29,0.0002176911163195966,Macro_Regional,W120_H1
US_Treasury_10Y_lag_47,0.00021611100871035178,Macro_Regional,W120_H1
GDP_lag_119,0.00021295011883825364,Macro_Regional,W120_H1
GDP_lag_21,0.00020974210492373865,Macro_Regional,W120_H1
M2_lag_97,0.00020971937036508146,Macro_Regional,W120_H1
CPI_lag_62,0.00020916740601297146,Macro_Regional,W120_H1
BI_Rate_lag_89,0.00020783913470646793,Macro_Regional,W120_H1
M2_lag_22,0.00020735606768638518,Macro_Regional,W120_H1
CPI_lag_49,0.0002071944812865867,Macro_Regional,W120_H1
USDIDR_lag_41,0.00020378998989676816,Macro_Regional,W120_H1
GDP_lag_31,0.00020304331358335384,Macro_Regional,W120_H1
BI_Rate_lag_87,0.00020172657323130118,Macro_Regional,W120_H1
GDP_lag_59,0.00019963871407295862,Macro_Regional,W120_H1
NPL_Ratio_lag_31,0.000198906882189309,Macro_Regional,W120_H1
BI_Rate_lag_29,0.00019761108615845953,Macro_Regional,W120_H1
US_Treasury_10Y_lag_87,0.00019663263345501866,Macro_Regional,W120_H1
USDIDR_lag_85,0.00019613137623964412,Macro_Regional,W120_H1
M2_lag_7,0.00019577873601953638,Macro_Regional,W120_H1
CPI_lag_63,0.00019039478326987572,Macro_Regional,W120_H1
STI_lag_61,0.00018988508431144751,Macro_Regional,W120_H1
NPL_Ratio_lag_119,0.0001888516298048011,Macro_Regional,W120_H1
NPL_Ratio_lag_89,0.00018758188233257737,Macro_Regional,W120_H1
STI_lag_87,0.00018613138317550787,Macro_Regional,W120_H1
NPL_Ratio_lag_71,0.00018458014649591522,Macro_Regional,W120_H1
US_Treasury_10Y_lag_113,0.00018274481137155177,Macro_Regional,W120_H1
STI_lag_95,0.000178879469891085,Macro_Regional,W120_H1
GDP_lag_62,0.00017857647676499077,Macro_Regional,W120_H1
M2_lag_33,0.00017640599228212922,Macro_Regional,W120_H1
CPI_lag_14,0.00017617887393578364,Macro_Regional,W120_H1
BI_Rate_lag_65,0.00017421861050953587,Macro_Regional,W120_H1
USDIDR_lag_9,0.00017347587094971797,Macro_Regional,W120_H1
CPI_lag_19,0.00017058892609948196,Macro_Regional,W120_H1
BI_Rate_lag_23,0.0001698587155107455,Macro_Regional,W120_H1
M2_lag_67,0.00016851957507099148,Macro_Regional,W120_H1
GDP_lag_22,0.00016839329899824218,Macro_Regional,W120_H1
BI_Rate_lag_54,0.00016472520702946741,Macro_Regional,W120_H1
BI_Rate_lag_53,0.00016458174815959319,Macro_Regional,W120_H1
USDIDR_lag_81,0.0001640710150333415,Macro_Regional,W120_H1
USDIDR_lag_65,0.00016114790396173695,Macro_Regional,W120_H1
BI_Rate_lag_70,0.0001598872258493054,Macro_Regional,W120_H1
GDP_lag_6,0.0001592905075162947,Macro_Regional,W120_H1
M2_lag_111,0.00015908795918929752,Macro_Regional,W120_H1
US_Treasury_10Y_lag_65,0.00015797501310802335,Macro_Regional,W120_H1
US_Treasury_10Y_lag_107,0.00015791133839982574,Macro_Regional,W120_H1
GDP_lag_9,0.00015673616644635722,Macro_Regional,W120_H1
BI_Rate_lag_78,0.0001546796187228952,Macro_Regional,W120_H1
BI_Rate_lag_83,0.00015171968040146854,Macro_Regional,W120_H1
USDIDR_lag_47,0.00014915920017383335,Macro_Regional,W120_H1
M2_lag_49,0.00014771293317414745,Macro_Regional,W120_H1
BI_Rate_lag_3,0.00014660482656593963,Macro_Regional,W120_H1
M2_lag_62,0.00014618262444386073,Macro_Regional,W120_H1
CPI_lag_25,0.00014596850533350218,Macro_Regional,W120_H1
USDIDR_lag_95,0.00014399441058510128,Macro_Regional,W120_H1
STI_lag_71,0.00014331072213719732,Macro_Regional,W120_H1
STI_lag_73,0.0001432929700759167,Macro_Regional,W120_H1
M2_lag_43,0.00014192615340592344,Macro_Regional,W120_H1
GDP_lag_61,0.00014112153998955507,Macro_Regional,W120_H1
M2_lag_73,0.00014111572211452115,Macro_Regional,W120_H1
USDIDR_lag_78,0.00014090341917339,Macro_Regional,W120_H1
GDP_lag_71,0.0001394207143306738,Macro_Regional,W120_H1
GDP_lag_15,0.00013929583314269072,Macro_Regional,W120_H1
CPI_lag_59,0.0001387467989993067,Macro_Regional,W120_H1
M2_lag_75,0.00013344589171933218,Macro_Regional,W120_H1
CPI_lag_97,0.00013058956906314526,Macro_Regional,W120_H1
GDP_lag_23,0.0001304247193392672,Macro_Regional,W120_H1
STI_lag_63,0.00013028377467789038,Macro_Regional,W120_H1
USDIDR_lag_86,0.00012845165187802963,Macro_Regional,W120_H1
STI_lag_9,0.00012793437469922245,Macro_Regional,W120_H1
BI_Rate_lag_62,0.00012682087279295302,Macro_Regional,W120_H1
USDIDR_lag_71,0.00012625801617284325,Macro_Regional,W120_H1
GDP_lag_94,0.00012625514054809736,Macro_Regional,W120_H1
USDIDR_lag_39,0.00012531191896184715,Macro_Regional,W120_H1
BI_Rate_lag_2,0.00012526465250941628,Macro_Regional,W120_H1
BI_Rate_lag_109,0.000124380218644928,Macro_Regional,W120_H1
GDP_lag_38,0.00012328726401614844,Macro_Regional,W120_H1
M2_lag_110,0.00012319916365157146,Macro_Regional,W120_H1
US_Treasury_10Y_lag_101,0.00012317410862757865,Macro_Regional,W120_H1
BI_Rate_lag_71,0.00012296349951016158,Macro_Regional,W120_H1
US_Treasury_10Y_lag_103,0.00012214294895990366,Macro_Regional,W120_H1
M2_lag_1,0.00012194007758764441,Macro_Regional,W120_H1
M2_lag_99,0.00011491883032176508,Macro_Regional,W120_H1
USDIDR_lag_102,0.00011147161680095557,Macro_Regional,W120_H1
GDP_lag_14,0.00011049143386194803,Macro_Regional,W120_H1
GDP_lag_113,0.00010937372314252984,Macro_Regional,W120_H1
NPL_Ratio_lag_17,0.00010903484880113768,Macro_Regional,W120_H1
GDP_lag_55,0.00010867612070589733,Macro_Regional,W120_H1
M2_lag_105,0.00010736811826708153,Macro_Regional,W120_H1
US_Treasury_10Y_lag_21,0.00010719555602508048,Macro_Regional,W120_H1
STI_lag_86,0.00010671092498101831,Macro_Regional,W120_H1
BI_Rate_lag_55,0.000106049123770541,Macro_Regional,W120_H1
NPL_Ratio_lag_57,0.00010589849558188518,Macro_Regional,W120_H1
STI_lag_39,0.00010541620748637446,Macro_Regional,W120_H1
STI_lag_31,0.00010512844394009698,Macro_Regional,W120_H1
BI_Rate_lag_79,0.0001043150388097958,Macro_Regional,W120_H1
NPL_Ratio_lag_11,0.00010242849656594414,Macro_Regional,W120_H1
NPL_Ratio_lag_73,0.00010197788804852852,Macro_Regional,W120_H1
BI_Rate_lag_47,0.00010118256490159831,Macro_Regional,W120_H1
NPL_Ratio_lag_1,0.00010042312675672825,Macro_Regional,W120_H1
BI_Rate_lag_14,0.00010003596740539593,Macro_Regional,W120_H1
STI_lag_37,9.996150034811678e-05,Macro_Regional,W120_H1
M2_lag_81,9.894580914712046e-05,Macro_Regional,W120_H1
NPL_Ratio_lag_3,9.784455629596893e-05,Macro_Regional,W120_H1
NPL_Ratio_lag_53,9.715180736892198e-05,Macro_Regional,W120_H1
STI_lag_103,9.617838492707547e-05,Macro_Regional,W120_H1
